entity,iso_code,date,indicator,value,continent,total_deaths,new_deaths,icu_patients,hosp_patients,hospital_beds_per_thousand,population
Portugal,PRT,2020-03-29,Daily hospital occupancy,486.0,Europe,150.0,124.0,138.0,486.0,3.39,10270857.0
Portugal,PRT,2020-03-29,Daily hospital occupancy per million,47.318,Europe,150.0,124.0,138.0,486.0,3.39,10270857.0
Portugal,PRT,2020-04-05,Daily ICU occupancy,267.0,Europe,356.0,206.0,267.0,1084.0,3.39,10270857.0
Portugal,PRT,2020-04-05,Daily ICU occupancy per million,25.996,Europe,356.0,206.0,267.0,1084.0,3.39,10270857.0
Portugal,PRT,2020-04-05,Daily hospital occupancy,1084.0,Europe,356.0,206.0,267.0,1084.0,3.39,10270857.0
Portugal,PRT,2020-04-05,Daily hospital occupancy per million,105.541,Europe,356.0,206.0,267.0,1084.0,3.39,10270857.0
Portugal,PRT,2020-04-12,Daily ICU occupancy,228.0,Europe,602.0,246.0,228.0,1177.0,3.39,10270857.0
Portugal,PRT,2020-04-12,Daily ICU occupancy per million,22.199,Europe,602.0,246.0,228.0,1177.0,3.39,10270857.0
Portugal,PRT,2020-04-12,Daily hospital occupancy,1177.0,Europe,602.0,246.0,228.0,1177.0,3.39,10270857.0
Portugal,PRT,2020-04-12,Daily hospital occupancy per million,114.596,Europe,602.0,246.0,228.0,1177.0,3.39,10270857.0
Portugal,PRT,2020-04-19,Daily ICU occupancy,224.0,Europe,819.0,217.0,224.0,1243.0,3.39,10270857.0
Portugal,PRT,2020-04-19,Daily ICU occupancy per million,21.809,Europe,819.0,217.0,224.0,1243.0,3.39,10270857.0
Portugal,PRT,2020-04-19,Daily hospital occupancy,1243.0,Europe,819.0,217.0,224.0,1243.0,3.39,10270857.0
Portugal,PRT,2020-04-19,Daily hospital occupancy per million,121.022,Europe,819.0,217.0,224.0,1243.0,3.39,10270857.0
Portugal,PRT,2020-04-26,Daily ICU occupancy,182.0,Europe,1006.0,187.0,182.0,1005.0,3.39,10270857.0
Portugal,PRT,2020-04-26,Daily ICU occupancy per million,17.72,Europe,1006.0,187.0,182.0,1005.0,3.39,10270857.0
Portugal,PRT,2020-04-26,Daily hospital occupancy,1005.0,Europe,1006.0,187.0,182.0,1005.0,3.39,10270857.0
Portugal,PRT,2020-04-26,Daily hospital occupancy per million,97.85,Europe,1006.0,187.0,182.0,1005.0,3.39,10270857.0
Portugal,PRT,2020-05-03,Daily ICU occupancy,144.0,Europe,1146.0,140.0,144.0,856.0,3.39,10270857.0
Portugal,PRT,2020-05-03,Daily ICU occupancy per million,14.02,Europe,1146.0,140.0,144.0,856.0,3.39,10270857.0
Portugal,PRT,2020-05-03,Daily hospital occupancy,856.0,Europe,1146.0,140.0,144.0,856.0,3.39,10270857.0
Portugal,PRT,2020-05-03,Daily hospital occupancy per million,83.343,Europe,1146.0,140.0,144.0,856.0,3.39,10270857.0
Portugal,PRT,2020-05-10,Daily ICU occupancy,112.0,Europe,1226.0,80.0,112.0,797.0,3.39,10270857.0
Portugal,PRT,2020-05-10,Daily ICU occupancy per million,10.905,Europe,1226.0,80.0,112.0,797.0,3.39,10270857.0
Portugal,PRT,2020-05-10,Daily hospital occupancy,797.0,Europe,1226.0,80.0,112.0,797.0,3.39,10270857.0
Portugal,PRT,2020-05-10,Daily hospital occupancy per million,77.598,Europe,1226.0,80.0,112.0,797.0,3.39,10270857.0
Portugal,PRT,2020-05-17,Daily ICU occupancy,108.0,Europe,1295.0,69.0,108.0,649.0,3.39,10270857.0
Portugal,PRT,2020-05-17,Daily ICU occupancy per million,10.515,Europe,1295.0,69.0,108.0,649.0,3.39,10270857.0
Portugal,PRT,2020-05-17,Daily hospital occupancy,649.0,Europe,1295.0,69.0,108.0,649.0,3.39,10270857.0
Portugal,PRT,2020-05-17,Daily hospital occupancy per million,63.188,Europe,1295.0,69.0,108.0,649.0,3.39,10270857.0
Portugal,PRT,2020-05-24,Daily ICU occupancy,78.0,Europe,1363.0,68.0,78.0,536.0,3.39,10270857.0
Portugal,PRT,2020-05-24,Daily ICU occupancy per million,7.594,Europe,1363.0,68.0,78.0,536.0,3.39,10270857.0
Portugal,PRT,2020-05-24,Daily hospital occupancy,536.0,Europe,1363.0,68.0,78.0,536.0,3.39,10270857.0
Portugal,PRT,2020-05-24,Daily hospital occupancy per million,52.186,Europe,1363.0,68.0,78.0,536.0,3.39,10270857.0
Portugal,PRT,2020-05-31,Daily ICU occupancy,64.0,Europe,1432.0,69.0,64.0,474.0,3.39,10270857.0
Portugal,PRT,2020-05-31,Daily ICU occupancy per million,6.231,Europe,1432.0,69.0,64.0,474.0,3.39,10270857.0
Portugal,PRT,2020-05-31,Daily hospital occupancy,474.0,Europe,1432.0,69.0,64.0,474.0,3.39,10270857.0
Portugal,PRT,2020-05-31,Daily hospital occupancy per million,46.15,Europe,1432.0,69.0,64.0,474.0,3.39,10270857.0
Portugal,PRT,2020-06-07,Daily ICU occupancy,58.0,Europe,1482.0,50.0,58.0,398.0,3.39,10270857.0
Portugal,PRT,2020-06-07,Daily ICU occupancy per million,5.647,Europe,1482.0,50.0,58.0,398.0,3.39,10270857.0
Portugal,PRT,2020-06-07,Daily hospital occupancy,398.0,Europe,1482.0,50.0,58.0,398.0,3.39,10270857.0
Portugal,PRT,2020-06-07,Daily hospital occupancy per million,38.75,Europe,1482.0,50.0,58.0,398.0,3.39,10270857.0
Portugal,PRT,2020-06-14,Daily ICU occupancy,73.0,Europe,1513.0,31.0,73.0,419.0,3.39,10270857.0
Portugal,PRT,2020-06-14,Daily ICU occupancy per million,7.107,Europe,1513.0,31.0,73.0,419.0,3.39,10270857.0
Portugal,PRT,2020-06-14,Daily hospital occupancy,419.0,Europe,1513.0,31.0,73.0,419.0,3.39,10270857.0
Portugal,PRT,2020-06-14,Daily hospital occupancy per million,40.795,Europe,1513.0,31.0,73.0,419.0,3.39,10270857.0
Portugal,PRT,2020-06-21,Daily ICU occupancy,69.0,Europe,1533.0,20.0,69.0,407.0,3.39,10270857.0
Portugal,PRT,2020-06-21,Daily ICU occupancy per million,6.718,Europe,1533.0,20.0,69.0,407.0,3.39,10270857.0
Portugal,PRT,2020-06-21,Daily hospital occupancy,407.0,Europe,1533.0,20.0,69.0,407.0,3.39,10270857.0
Portugal,PRT,2020-06-21,Daily hospital occupancy per million,39.627,Europe,1533.0,20.0,69.0,407.0,3.39,10270857.0
Portugal,PRT,2020-06-28,Daily ICU occupancy,75.0,Europe,1571.0,38.0,75.0,458.0,3.39,10270857.0
Portugal,PRT,2020-06-28,Daily ICU occupancy per million,7.302,Europe,1571.0,38.0,75.0,458.0,3.39,10270857.0
Portugal,PRT,2020-06-28,Daily hospital occupancy,458.0,Europe,1571.0,38.0,75.0,458.0,3.39,10270857.0
Portugal,PRT,2020-06-28,Daily hospital occupancy per million,44.592,Europe,1571.0,38.0,75.0,458.0,3.39,10270857.0
Portugal,PRT,2020-07-05,Daily ICU occupancy,73.0,Europe,1625.0,54.0,73.0,504.0,3.39,10270857.0
Portugal,PRT,2020-07-05,Daily ICU occupancy per million,7.107,Europe,1625.0,54.0,73.0,504.0,3.39,10270857.0
Portugal,PRT,2020-07-05,Daily hospital occupancy,504.0,Europe,1625.0,54.0,73.0,504.0,3.39,10270857.0
Portugal,PRT,2020-07-05,Daily hospital occupancy per million,49.071,Europe,1625.0,54.0,73.0,504.0,3.39,10270857.0
Portugal,PRT,2020-07-12,Daily ICU occupancy,64.0,Europe,1666.0,41.0,64.0,462.0,3.39,10270857.0
Portugal,PRT,2020-07-12,Daily ICU occupancy per million,6.231,Europe,1666.0,41.0,64.0,462.0,3.39,10270857.0
Portugal,PRT,2020-07-12,Daily hospital occupancy,462.0,Europe,1666.0,41.0,64.0,462.0,3.39,10270857.0
Portugal,PRT,2020-07-12,Daily hospital occupancy per million,44.982,Europe,1666.0,41.0,64.0,462.0,3.39,10270857.0
Portugal,PRT,2020-07-19,Daily ICU occupancy,61.0,Europe,1695.0,29.0,61.0,439.0,3.39,10270857.0
Portugal,PRT,2020-07-19,Daily ICU occupancy per million,5.939,Europe,1695.0,29.0,61.0,439.0,3.39,10270857.0
Portugal,PRT,2020-07-19,Daily hospital occupancy,439.0,Europe,1695.0,29.0,61.0,439.0,3.39,10270857.0
Portugal,PRT,2020-07-19,Daily hospital occupancy per million,42.742,Europe,1695.0,29.0,61.0,439.0,3.39,10270857.0
Portugal,PRT,2020-07-26,Daily ICU occupancy,48.0,Europe,1724.0,29.0,48.0,403.0,3.39,10270857.0
Portugal,PRT,2020-07-26,Daily ICU occupancy per million,4.673,Europe,1724.0,29.0,48.0,403.0,3.39,10270857.0
Portugal,PRT,2020-07-26,Daily hospital occupancy,403.0,Europe,1724.0,29.0,48.0,403.0,3.39,10270857.0
Portugal,PRT,2020-07-26,Daily hospital occupancy per million,39.237,Europe,1724.0,29.0,48.0,403.0,3.39,10270857.0
Portugal,PRT,2020-08-02,Daily ICU occupancy,41.0,Europe,1742.0,18.0,41.0,378.0,3.39,10270857.0
Portugal,PRT,2020-08-02,Daily ICU occupancy per million,3.992,Europe,1742.0,18.0,41.0,378.0,3.39,10270857.0
Portugal,PRT,2020-08-02,Daily hospital occupancy,378.0,Europe,1742.0,18.0,41.0,378.0,3.39,10270857.0
Portugal,PRT,2020-08-02,Daily hospital occupancy per million,36.803,Europe,1742.0,18.0,41.0,378.0,3.39,10270857.0
Portugal,PRT,2020-08-09,Daily ICU occupancy,33.0,Europe,1764.0,22.0,33.0,366.0,3.39,10270857.0
Portugal,PRT,2020-08-09,Daily ICU occupancy per million,3.213,Europe,1764.0,22.0,33.0,366.0,3.39,10270857.0
Portugal,PRT,2020-08-09,Daily hospital occupancy,366.0,Europe,1764.0,22.0,33.0,366.0,3.39,10270857.0
Portugal,PRT,2020-08-09,Daily hospital occupancy per million,35.635,Europe,1764.0,22.0,33.0,366.0,3.39,10270857.0
Portugal,PRT,2020-08-16,Daily ICU occupancy,39.0,Europe,1783.0,19.0,39.0,325.0,3.39,10270857.0
Portugal,PRT,2020-08-16,Daily ICU occupancy per million,3.797,Europe,1783.0,19.0,39.0,325.0,3.39,10270857.0
Portugal,PRT,2020-08-16,Daily hospital occupancy,325.0,Europe,1783.0,19.0,39.0,325.0,3.39,10270857.0
Portugal,PRT,2020-08-16,Daily hospital occupancy per million,31.643,Europe,1783.0,19.0,39.0,325.0,3.39,10270857.0
Portugal,PRT,2020-08-23,Daily ICU occupancy,47.0,Europe,1806.0,23.0,47.0,317.0,3.39,10270857.0
Portugal,PRT,2020-08-23,Daily ICU occupancy per million,4.576,Europe,1806.0,23.0,47.0,317.0,3.39,10270857.0
Portugal,PRT,2020-08-23,Daily hospital occupancy,317.0,Europe,1806.0,23.0,47.0,317.0,3.39,10270857.0
Portugal,PRT,2020-08-23,Daily hospital occupancy per million,30.864,Europe,1806.0,23.0,47.0,317.0,3.39,10270857.0
Portugal,PRT,2020-08-30,Daily ICU occupancy,41.0,Europe,1827.0,21.0,41.0,341.0,3.39,10270857.0
Portugal,PRT,2020-08-30,Daily ICU occupancy per million,3.992,Europe,1827.0,21.0,41.0,341.0,3.39,10270857.0
Portugal,PRT,2020-08-30,Daily hospital occupancy,341.0,Europe,1827.0,21.0,41.0,341.0,3.39,10270857.0
Portugal,PRT,2020-08-30,Daily hospital occupancy per million,33.201,Europe,1827.0,21.0,41.0,341.0,3.39,10270857.0
Portugal,PRT,2020-09-06,Daily ICU occupancy,43.0,Europe,1849.0,22.0,43.0,354.0,3.39,10270857.0
Portugal,PRT,2020-09-06,Daily ICU occupancy per million,4.187,Europe,1849.0,22.0,43.0,354.0,3.39,10270857.0
Portugal,PRT,2020-09-06,Daily hospital occupancy,354.0,Europe,1849.0,22.0,43.0,354.0,3.39,10270857.0
Portugal,PRT,2020-09-06,Daily hospital occupancy per million,34.466,Europe,1849.0,22.0,43.0,354.0,3.39,10270857.0
Portugal,PRT,2020-09-13,Daily ICU occupancy,57.0,Europe,1877.0,28.0,57.0,452.0,3.39,10270857.0
Portugal,PRT,2020-09-13,Daily ICU occupancy per million,5.55,Europe,1877.0,28.0,57.0,452.0,3.39,10270857.0
Portugal,PRT,2020-09-13,Daily hospital occupancy,452.0,Europe,1877.0,28.0,57.0,452.0,3.39,10270857.0
Portugal,PRT,2020-09-13,Daily hospital occupancy per million,44.008,Europe,1877.0,28.0,57.0,452.0,3.39,10270857.0
Portugal,PRT,2020-09-20,Daily ICU occupancy,63.0,Europe,1926.0,49.0,63.0,511.0,3.39,10270857.0
Portugal,PRT,2020-09-20,Daily ICU occupancy per million,6.134,Europe,1926.0,49.0,63.0,511.0,3.39,10270857.0
Portugal,PRT,2020-09-20,Daily hospital occupancy,511.0,Europe,1926.0,49.0,63.0,511.0,3.39,10270857.0
Portugal,PRT,2020-09-20,Daily hospital occupancy per million,49.752,Europe,1926.0,49.0,63.0,511.0,3.39,10270857.0
Portugal,PRT,2020-09-27,Daily ICU occupancy,89.0,Europe,1963.0,37.0,89.0,635.0,3.39,10270857.0
Portugal,PRT,2020-09-27,Daily ICU occupancy per million,8.665,Europe,1963.0,37.0,89.0,635.0,3.39,10270857.0
Portugal,PRT,2020-09-27,Daily hospital occupancy,635.0,Europe,1963.0,37.0,89.0,635.0,3.39,10270857.0
Portugal,PRT,2020-09-27,Daily hospital occupancy per million,61.825,Europe,1963.0,37.0,89.0,635.0,3.39,10270857.0
Portugal,PRT,2020-10-04,Daily ICU occupancy,105.0,Europe,2024.0,61.0,105.0,682.0,3.39,10270857.0
Portugal,PRT,2020-10-04,Daily ICU occupancy per million,10.223,Europe,2024.0,61.0,105.0,682.0,3.39,10270857.0
Portugal,PRT,2020-10-04,Daily hospital occupancy,682.0,Europe,2024.0,61.0,105.0,682.0,3.39,10270857.0
Portugal,PRT,2020-10-04,Daily hospital occupancy per million,66.401,Europe,2024.0,61.0,105.0,682.0,3.39,10270857.0
Portugal,PRT,2020-10-11,Daily ICU occupancy,124.0,Europe,2105.0,81.0,124.0,843.0,3.39,10270857.0
Portugal,PRT,2020-10-11,Daily ICU occupancy per million,12.073,Europe,2105.0,81.0,124.0,843.0,3.39,10270857.0
Portugal,PRT,2020-10-11,Daily hospital occupancy,843.0,Europe,2105.0,81.0,124.0,843.0,3.39,10270857.0
Portugal,PRT,2020-10-11,Daily hospital occupancy per million,82.077,Europe,2105.0,81.0,124.0,843.0,3.39,10270857.0
Portugal,PRT,2020-10-18,Daily ICU occupancy,155.0,Europe,2210.0,105.0,155.0,1086.0,3.39,10270857.0
Portugal,PRT,2020-10-18,Daily ICU occupancy per million,15.091,Europe,2210.0,105.0,155.0,1086.0,3.39,10270857.0
Portugal,PRT,2020-10-18,Daily hospital occupancy,1086.0,Europe,2210.0,105.0,155.0,1086.0,3.39,10270857.0
Portugal,PRT,2020-10-18,Daily hospital occupancy per million,105.736,Europe,2210.0,105.0,155.0,1086.0,3.39,10270857.0
Portugal,PRT,2020-10-25,Daily ICU occupancy,230.0,Europe,2356.0,146.0,230.0,1574.0,3.39,10270857.0
Portugal,PRT,2020-10-25,Daily ICU occupancy per million,22.393,Europe,2356.0,146.0,230.0,1574.0,3.39,10270857.0
Portugal,PRT,2020-10-25,Daily hospital occupancy,1574.0,Europe,2356.0,146.0,230.0,1574.0,3.39,10270857.0
Portugal,PRT,2020-10-25,Daily hospital occupancy per million,153.249,Europe,2356.0,146.0,230.0,1574.0,3.39,10270857.0
Portugal,PRT,2020-11-01,Daily ICU occupancy,284.0,Europe,2601.0,245.0,284.0,2122.0,3.39,10270857.0
Portugal,PRT,2020-11-01,Daily ICU occupancy per million,27.651,Europe,2601.0,245.0,284.0,2122.0,3.39,10270857.0
Portugal,PRT,2020-11-01,Daily hospital occupancy,2122.0,Europe,2601.0,245.0,284.0,2122.0,3.39,10270857.0
Portugal,PRT,2020-11-01,Daily hospital occupancy per million,206.604,Europe,2601.0,245.0,284.0,2122.0,3.39,10270857.0
Portugal,PRT,2020-11-08,Daily ICU occupancy,378.0,Europe,2978.0,377.0,378.0,2522.0,3.39,10270857.0
Portugal,PRT,2020-11-08,Daily ICU occupancy per million,36.803,Europe,2978.0,377.0,378.0,2522.0,3.39,10270857.0
Portugal,PRT,2020-11-08,Daily hospital occupancy,2522.0,Europe,2978.0,377.0,378.0,2522.0,3.39,10270857.0
Portugal,PRT,2020-11-08,Daily hospital occupancy per million,245.549,Europe,2978.0,377.0,378.0,2522.0,3.39,10270857.0
Portugal,PRT,2020-11-15,Daily ICU occupancy,415.0,Europe,3505.0,527.0,415.0,2929.0,3.39,10270857.0
Portugal,PRT,2020-11-15,Daily ICU occupancy per million,40.406,Europe,3505.0,527.0,415.0,2929.0,3.39,10270857.0
Portugal,PRT,2020-11-15,Daily hospital occupancy,2929.0,Europe,3505.0,527.0,415.0,2929.0,3.39,10270857.0
Portugal,PRT,2020-11-15,Daily hospital occupancy per million,285.176,Europe,3505.0,527.0,415.0,2929.0,3.39,10270857.0
Portugal,PRT,2020-11-22,Daily ICU occupancy,491.0,Europe,3985.0,480.0,491.0,3151.0,3.39,10270857.0
Portugal,PRT,2020-11-22,Daily ICU occupancy per million,47.805,Europe,3985.0,480.0,491.0,3151.0,3.39,10270857.0
Portugal,PRT,2020-11-22,Daily hospital occupancy,3151.0,Europe,3985.0,480.0,491.0,3151.0,3.39,10270857.0
Portugal,PRT,2020-11-22,Daily hospital occupancy per million,306.79,Europe,3985.0,480.0,491.0,3151.0,3.39,10270857.0
Portugal,PRT,2020-11-29,Daily ICU occupancy,536.0,Europe,4517.0,532.0,536.0,3245.0,3.39,10270857.0
Portugal,PRT,2020-11-29,Daily ICU occupancy per million,52.186,Europe,4517.0,532.0,536.0,3245.0,3.39,10270857.0
Portugal,PRT,2020-11-29,Daily hospital occupancy,3245.0,Europe,4517.0,532.0,536.0,3245.0,3.39,10270857.0
Portugal,PRT,2020-11-29,Daily hospital occupancy per million,315.942,Europe,4517.0,532.0,536.0,3245.0,3.39,10270857.0
Portugal,PRT,2020-12-06,Daily ICU occupancy,514.0,Europe,5051.0,534.0,514.0,3268.0,3.39,10270857.0
Portugal,PRT,2020-12-06,Daily ICU occupancy per million,50.045,Europe,5051.0,534.0,514.0,3268.0,3.39,10270857.0
Portugal,PRT,2020-12-06,Daily hospital occupancy,3268.0,Europe,5051.0,534.0,514.0,3268.0,3.39,10270857.0
Portugal,PRT,2020-12-06,Daily hospital occupancy per million,318.182,Europe,5051.0,534.0,514.0,3268.0,3.39,10270857.0
Portugal,PRT,2020-12-13,Daily ICU occupancy,513.0,Europe,5660.0,609.0,513.0,3157.0,3.39,10270857.0
Portugal,PRT,2020-12-13,Daily ICU occupancy per million,49.947,Europe,5660.0,609.0,513.0,3157.0,3.39,10270857.0
Portugal,PRT,2020-12-13,Daily hospital occupancy,3157.0,Europe,5660.0,609.0,513.0,3157.0,3.39,10270857.0
Portugal,PRT,2020-12-13,Daily hospital occupancy per million,307.375,Europe,5660.0,609.0,513.0,3157.0,3.39,10270857.0
Portugal,PRT,2020-12-20,Daily ICU occupancy,483.0,Europe,6203.0,543.0,483.0,3027.0,3.39,10270857.0
Portugal,PRT,2020-12-20,Daily ICU occupancy per million,47.026,Europe,6203.0,543.0,483.0,3027.0,3.39,10270857.0
Portugal,PRT,2020-12-20,Daily hospital occupancy,3027.0,Europe,6203.0,543.0,483.0,3027.0,3.39,10270857.0
Portugal,PRT,2020-12-20,Daily hospital occupancy per million,294.717,Europe,6203.0,543.0,483.0,3027.0,3.39,10270857.0
Portugal,PRT,2020-12-27,Daily ICU occupancy,504.0,Europe,6695.0,492.0,504.0,2870.0,3.39,10270857.0
Portugal,PRT,2020-12-27,Daily ICU occupancy per million,49.071,Europe,6695.0,492.0,504.0,2870.0,3.39,10270857.0
Portugal,PRT,2020-12-27,Daily hospital occupancy,2870.0,Europe,6695.0,492.0,504.0,2870.0,3.39,10270857.0
Portugal,PRT,2020-12-27,Daily hospital occupancy per million,279.431,Europe,6695.0,492.0,504.0,2870.0,3.39,10270857.0
Portugal,PRT,2021-01-03,Daily ICU occupancy,500.0,Europe,7225.0,530.0,500.0,3044.0,3.39,10270857.0
Portugal,PRT,2021-01-03,Daily ICU occupancy per million,48.681,Europe,7225.0,530.0,500.0,3044.0,3.39,10270857.0
Portugal,PRT,2021-01-03,Daily hospital occupancy,3044.0,Europe,7225.0,530.0,500.0,3044.0,3.39,10270857.0
Portugal,PRT,2021-01-03,Daily hospital occupancy per million,296.373,Europe,7225.0,530.0,500.0,3044.0,3.39,10270857.0
Portugal,PRT,2021-01-10,Daily ICU occupancy,558.0,Europe,7970.0,745.0,558.0,3770.0,3.39,10270857.0
Portugal,PRT,2021-01-10,Daily ICU occupancy per million,54.328,Europe,7970.0,745.0,558.0,3770.0,3.39,10270857.0
Portugal,PRT,2021-01-10,Daily hospital occupancy,3770.0,Europe,7970.0,745.0,558.0,3770.0,3.39,10270857.0
Portugal,PRT,2021-01-10,Daily hospital occupancy per million,367.058,Europe,7970.0,745.0,558.0,3770.0,3.39,10270857.0
Portugal,PRT,2021-01-17,Daily ICU occupancy,647.0,Europe,9079.0,1109.0,647.0,4889.0,3.39,10270857.0
Portugal,PRT,2021-01-17,Daily ICU occupancy per million,62.994,Europe,9079.0,1109.0,647.0,4889.0,3.39,10270857.0
Portugal,PRT,2021-01-17,Daily hospital occupancy,4889.0,Europe,9079.0,1109.0,647.0,4889.0,3.39,10270857.0
Portugal,PRT,2021-01-17,Daily hospital occupancy per million,476.007,Europe,9079.0,1109.0,647.0,4889.0,3.39,10270857.0
Portugal,PRT,2021-01-24,Daily ICU occupancy,742.0,Europe,10777.0,1698.0,742.0,6117.0,3.39,10270857.0
Portugal,PRT,2021-01-24,Daily ICU occupancy per million,72.243,Europe,10777.0,1698.0,742.0,6117.0,3.39,10270857.0
Portugal,PRT,2021-01-24,Daily hospital occupancy,6117.0,Europe,10777.0,1698.0,742.0,6117.0,3.39,10270857.0
Portugal,PRT,2021-01-24,Daily hospital occupancy per million,595.569,Europe,10777.0,1698.0,742.0,6117.0,3.39,10270857.0
Portugal,PRT,2021-01-31,Daily ICU occupancy,858.0,Europe,12791.0,2014.0,858.0,6694.0,3.39,10270857.0
Portugal,PRT,2021-01-31,Daily ICU occupancy per million,83.537,Europe,12791.0,2014.0,858.0,6694.0,3.39,10270857.0
Portugal,PRT,2021-01-31,Daily hospital occupancy,6694.0,Europe,12791.0,2014.0,858.0,6694.0,3.39,10270857.0
Portugal,PRT,2021-01-31,Daily hospital occupancy per million,651.747,Europe,12791.0,2014.0,858.0,6694.0,3.39,10270857.0
Portugal,PRT,2021-02-07,Daily ICU occupancy,865.0,Europe,14378.0,1587.0,865.0,6248.0,3.39,10270857.0
Portugal,PRT,2021-02-07,Daily ICU occupancy per million,84.219,Europe,14378.0,1587.0,865.0,6248.0,3.39,10270857.0
Portugal,PRT,2021-02-07,Daily hospital occupancy,6248.0,Europe,14378.0,1587.0,865.0,6248.0,3.39,10270857.0
Portugal,PRT,2021-02-07,Daily hospital occupancy per million,608.323,Europe,14378.0,1587.0,865.0,6248.0,3.39,10270857.0
Portugal,PRT,2021-02-14,Daily ICU occupancy,795.0,Europe,15412.0,1034.0,795.0,4826.0,3.39,10270857.0
Portugal,PRT,2021-02-14,Daily ICU occupancy per million,77.403,Europe,15412.0,1034.0,795.0,4826.0,3.39,10270857.0
Portugal,PRT,2021-02-14,Daily hospital occupancy,4826.0,Europe,15412.0,1034.0,795.0,4826.0,3.39,10270857.0
Portugal,PRT,2021-02-14,Daily hospital occupancy per million,469.873,Europe,15412.0,1034.0,795.0,4826.0,3.39,10270857.0
Portugal,PRT,2021-02-21,Daily ICU occupancy,638.0,Europe,16020.0,608.0,638.0,3316.0,3.39,10270857.0
Portugal,PRT,2021-02-21,Daily ICU occupancy per million,62.118,Europe,16020.0,608.0,638.0,3316.0,3.39,10270857.0
Portugal,PRT,2021-02-21,Daily hospital occupancy,3316.0,Europe,16020.0,608.0,638.0,3316.0,3.39,10270857.0
Portugal,PRT,2021-02-21,Daily hospital occupancy per million,322.855,Europe,16020.0,608.0,638.0,3316.0,3.39,10270857.0
Portugal,PRT,2021-02-28,Daily ICU occupancy,484.0,Europe,16346.0,326.0,484.0,2165.0,3.39,10270857.0
Portugal,PRT,2021-02-28,Daily ICU occupancy per million,47.124,Europe,16346.0,326.0,484.0,2165.0,3.39,10270857.0
Portugal,PRT,2021-02-28,Daily hospital occupancy,2165.0,Europe,16346.0,326.0,484.0,2165.0,3.39,10270857.0
Portugal,PRT,2021-02-28,Daily hospital occupancy per million,210.791,Europe,16346.0,326.0,484.0,2165.0,3.39,10270857.0
